3,2332,0
1,2332,0
0,2464,0
2,2464,0
3,2596,0
1,2728,0
2,2860,0
0,2992,0
2,3124,0
1,6296,0
2,6561,0
3,6825,0
2,7089,0
1,7354,0
2,7618,0
1,9732,0
3,9997,0
0,10261,0
2,10525,0
1,10657,0
1,10790,0
3,10790,0
2,11054,0
0,11318,0
3,11583,0
1,19248,0
0,19248,0
3,19336,0
1,19424,0
2,19424,0
3,19512,0
0,19600,0
2,19600,0
1,19776,0
3,19953,0
1,20129,0
0,20217,0
2,20217,0
1,20305,0
3,20305,0
3,20481,0
2,20657,0
1,20834,0
2,21010,0
1,21186,0
3,21274,0
0,21274,0
2,21362,0
0,21539,0
2,21715,0
3,21891,0
1,22067,0
3,22243,0
1,22420,0
0,22596,0
1,22772,0
2,22948,0
0,23124,0
2,23301,0
1,23477,0
3,23653,0
1,23829,0
2,24006,0
3,24182,0
2,24358,0
1,24534,0
0,24710,0
1,24887,0
2,25063,0
3,25239,0
1,25415,0
3,25591,0
2,25680,0
1,25768,0
3,25856,0
0,25944,0
1,26032,0
2,26120,0
1,26208,0
3,26296,0
2,26384,0
1,26472,0
0,26561,0
2,26649,0
0,26737,0
1,26825,0
3,26913,0
0,27001,0
2,27089,0
1,27177,0
3,27265,0
1,27354,0
2,27442,0
3,27530,0
2,27618,0
3,27706,0
0,27706,0
1,28235,0
3,28235,0
1,28587,0
3,28587,0
1,28939,0
3,28939,0
0,29204,0
2,29204,0
0,29468,0
2,29468,0
1,29997,0
2,29997,0
1,30702,0
0,30702,0
3,31406,0
1,31465,0
2,31524,0
0,31583,0
1,32199,0
3,32199,0
2,32464,0
3,32860,0
0,32860,0
0,33257,0
2,33257,0
3,33521,0
1,33785,0
2,34050,0
0,34182,0
1,34314,0
3,35107,0
0,35635,0
1,35900,0
2,36165,0
3,36165,0
1,36370,0
2,36575,0
0,36781,0
1,36986,0
3,37192,0
0,37397,0
2,37603,0
1,37808,0
3,37981,0
1,38154,0
2,38328,0
0,38501,0
3,38675,0
1,38848,0
0,39021,0
2,39196,0
1,39346,0
2,39496,0
0,39646,0
1,39796,0
3,39946,0
2,40096,0
1,40246,0
3,40396,0
1,40528,0
2,40660,0
0,40792,0
3,40924,0
2,41056,0
3,41453,1,41629
0,41453,0
1,41453,0
2,41541,1,41805
1,41629,1,41717
3,41717,1,41893
1,41805,1,42070
2,41893,1,41981
0,41981,1,42510
2,42070,1,42334
1,42158,1,42246
3,42246,1,42422
1,42334,1,42598
2,42422,1,42510
3,42510,1,42686
2,42598,1,42862
1,42686,1,42774
3,42774,1,42951
1,42862,1,43127
2,42951,1,43039
0,43039,1,43479
2,43127,1,43391
1,43215,1,43303
3,43303,1,43479
1,43391,1,43479
2,43479,1,43567
1,43567,0
0,43567,0
3,43567,0
2,43699,0
1,43766,0
0,43766,0
0,43832,0
3,43832,0
2,43865,0
1,43898,0
0,43931,0
2,43964,0
3,43964,0
1,44162,0
2,44195,0
0,44228,0
3,44261,0
2,44294,0
1,44294,0
1,44360,0
0,44360,0
3,44360,0
0,44492,0
2,44492,0
2,44558,0
1,44625,0
0,44625,0
1,44757,0
2,44757,0
3,44757,0
0,44889,0
2,44889,0
3,44889,0
2,45021,0
1,45087,0
0,45087,0
3,45087,0
1,45219,0
0,45285,0
2,45285,0
3,45285,0
1,45418,0
0,45418,0
2,45418,0
1,45506,0
0,45506,0
0,45594,0
1,45594,0
0,45682,1,45858
2,45682,0
3,45682,0
1,45770,1,46034
3,45858,1,45946
0,45946,1,46122
3,46034,1,46299
1,46122,1,46210
2,46210,1,46739
1,46299,1,46563
3,46387,1,46475
0,46475,1,46651
3,46563,1,46827
1,46651,1,46739
0,46739,1,46915
1,46827,1,47092
3,46915,1,47003
0,47003,1,47180
3,47092,1,47356
1,47180,1,47268
2,47268,1,47708
1,47356,1,47620
3,47444,1,47532
0,47532,1,47708
3,47620,1,47708
1,47708,1,47796
2,47796,0
3,47796,0
0,47796,0
1,47929,0
2,47929,0
0,47962,0
3,47995,0
2,48028,0
0,48061,0
1,48061,0
1,48193,0
0,48193,0
3,48193,0
0,48358,0
2,48391,0
1,48424,0
3,48457,0
0,48457,0
2,48589,0
3,48589,0
0,48589,0
1,48721,0
2,48721,0
3,48755,0
0,48788,0
1,48821,0
2,48854,0
3,48854,0
0,48942,0
2,48986,0
1,49052,0
0,49118,0
2,49118,0
3,49118,0
3,49206,0
2,49206,0
3,49294,0
2,49294,0
3,49382,0
1,49382,0
0,49382,0
0,49514,0
2,49514,0
3,49514,0
2,49603,0
1,49647,0
0,49647,0
2,49911,1,50087
1,49911,0
0,49911,0
3,49999,1,50263
0,50087,1,50175
2,50175,1,50307
0,50263,1,50351
3,50351,0
2,50396,0
0,50440,0
1,50440,0
1,50638,0
0,50638,0
1,50836,0
0,50836,0
1,51034,0
2,51034,0
1,51233,0
3,51299,0
0,51299,0
2,51629,0
3,51629,0
2,51893,0
3,51893,0
0,52025,0
1,52025,0
2,52025,0
3,52158,0
1,52158,0
2,52191,0
0,52224,0
1,52257,0
2,52290,0
3,52290,0
3,52422,0
2,52422,0
0,52422,0
2,52587,0
1,52620,0
3,52653,0
0,52686,0
2,52686,0
1,52818,0
0,52818,0
2,52818,0
3,52951,0
1,52951,0
1,53083,0
0,53083,0
2,53171,0
1,53215,0
3,53281,0
2,53314,0
1,53347,0
0,53347,0
0,53435,0
1,53435,0
0,53523,0
1,53523,0
0,53611,0
3,53611,0
2,53611,0
1,53699,0
3,53699,0
2,53788,0
3,53788,0
1,53876,0
2,53876,0
0,53876,0
1,54027,0
0,54027,0
1,54140,1,54316
3,54140,0
2,54140,0
0,54228,1,54492
2,54316,1,54404
1,54404,1,54581
2,54492,1,54757
0,54581,1,54669
3,54669,1,55197
0,54757,1,55021
2,54845,1,54933
1,54933,1,55109
2,55021,1,55285
0,55109,1,55197
1,55197,1,55373
0,55285,1,55550
2,55373,1,55462
1,55462,1,55638
2,55550,1,55814
0,55638,1,55726
3,55726,1,56166
0,55814,1,56078
