3,9119,0
4,9405,0
1,9548,0
2,9691,0
2,9977,0
4,10119,0
3,10405,0
0,10691,0
6,10834,0
5,11119,0
4,11262,0
2,11405,0
4,11691,0
1,11834,0
2,11977,0
2,12262,0
4,12405,0
0,12548,0
2,12691,0
1,12834,0
6,12977,0
4,13119,0
3,13405,0
2,13548,0
1,13691,0
0,13691,0
5,13977,0
2,14120,0
2,14262,0
4,14405,0
3,14548,0
4,14691,0
2,14977,0
0,15120,0
1,15262,0
3,15405,0
4,15691,0
3,15977,0
1,16120,0
2,16262,0
5,16405,0
6,16477,0
4,16548,0
3,16691,0
2,16834,0
0,17120,0
3,17405,0
6,17548,0
4,17691,0
3,17977,0
0,18262,1,19405
3,18262,0
4,18548,0
1,18691,0
2,18834,0
2,19120,0
5,19262,0
2,19405,1,21691
3,19548,0
0,19834,0
6,19977,0
4,20262,0
3,20405,0
0,20548,0
1,20548,0
4,20834,0
1,20977,0
3,21120,0
4,21405,0
5,21548,0
6,21691,1,22834
1,21834,0
0,21977,0
5,22120,0
4,22262,0
3,22548,0
2,22691,0
0,22834,1,25120
4,22834,0
1,22834,0
5,23120,0
6,23262,0
6,23405,0
2,23548,0
1,23691,0
2,23834,0
3,24120,0
6,24262,0
4,24405,0
5,24548,0
4,24834,0
6,25120,1,27405
5,25120,1,27405
2,25120,0
1,25262,0
0,25548,0
4,25620,0
3,25691,0
2,25834,0
1,25977,0
0,26262,0
1,26548,0
2,26691,0
4,26834,0
1,27120,0
0,27191,0
3,27262,0
2,27334,0
4,27405,0
2,27691,0
0,27834,0
3,27977,0
3,28262,0
6,28405,0
5,28691,0
1,28977,0
4,29120,0
3,29405,0
2,29548,0
0,29691,0
4,29977,0
6,30120,0
3,30262,0
3,30548,0
0,30691,0
1,30977,0
4,31120,0
6,31262,0
5,31405,0
4,31691,0
2,31977,0
1,32262,0
0,32405,0
0,32548,0
4,32691,0
2,32834,0
3,32977,0
4,33262,0
6,33405,0
3,33548,0
4,33691,0
2,33977,0
0,34262,0
1,34405,0
3,34691,0
6,34762,0
5,34834,0
4,34977,0
3,35120,0
2,35405,0
1,35691,0
0,35834,0
3,35977,0
6,36262,0
5,36298,0
4,36334,0
3,36370,0
0,36405,0
1,36441,0
2,36477,0
5,36548,0
4,36834,0
2,36834,0
6,36977,0
3,37120,0
3,37405,0
4,37405,0
0,37548,0
1,37834,0
3,37977,0
5,38120,0
2,38262,0
3,38548,0
1,38548,0
4,38691,0
6,38834,0
