0,1450,0
1,1450,0
5,1450,0
6,1450,0
2,1450,0
4,1623,0
2,1623,0
1,1710,0
3,1753,0
5,1796,0
6,1796,0
0,1796,0
2,1970,0
4,1970,0
1,2143,0
3,2143,0
4,2317,0
6,2317,0
2,2403,0
4,2447,0
0,2490,0
3,2490,0
1,2490,0
4,2663,0
6,2663,0
2,2837,0
0,2837,0
3,3010,0
5,3010,0
1,3184,0
2,3184,0
4,3184,0
3,3270,0
5,3314,0
6,3357,0
0,3357,0
2,3530,0
4,3530,0
6,3704,0
0,3704,0
3,3791,0
4,3834,0
5,3877,0
2,3877,0
1,3877,0
0,4051,0
6,4051,0
1,4181,0
2,4202,0
3,4224,0
5,4224,0
0,4397,0
2,4397,0
4,4484,0
2,4528,0
5,4571,0
6,4571,0
3,4571,0
0,4744,0
1,4744,0
4,4918,0
6,4918,0
1,5091,0
3,5091,0
4,5178,0
2,5221,0
0,5265,0
5,5265,0
6,5265,0
1,5438,0
3,5438,0
4,5611,0
5,5611,0
2,5785,0
0,5785,0
3,5958,0
6,5958,0
1,5958,0
4,6045,0
2,6088,0
0,6132,0
5,6132,0
1,6305,0
2,6305,0
4,6478,0
6,6478,0
0,6652,0
2,6652,0
5,6652,0
3,6739,0
1,6825,0
4,6825,0
2,6912,0
3,6999,0
5,6999,0
6,6999,0
0,6999,0
6,7172,0
2,7172,0
3,7259,0
5,7302,0
4,7345,0
2,7345,0
1,7345,0
0,7345,0
3,7519,0
6,7519,0
0,7519,0
2,7692,0
4,7692,0
1,7866,0
3,7866,0
5,7866,0
4,7952,0
3,7996,0
2,8039,0
0,8039,0
4,8126,0
5,8126,0
6,8213,0
2,8213,0
1,8213,0
3,8299,0
0,8386,0
4,8386,0
5,8386,0
6,8559,0
2,8559,0
1,8733,0
3,8733,0
0,8733,0
4,8733,0
6,8819,0
5,8819,0
2,8863,0
0,8906,0
2,8993,0
4,8993,0
6,8993,0
2,9166,0
4,9166,0
6,9166,0
1,9253,0
0,9253,0
4,9340,0
3,9383,0
0,9426,0
2,9426,0
1,9600,0
5,9600,0
4,9600,0
2,9730,0
3,9752,0
4,9773,0
6,9773,0
0,9773,0
1,9947,0
2,9947,0
4,10033,0
2,10077,0
6,10120,0
0,10120,0
3,10120,0
4,10207,0
5,10293,0
1,10293,0
2,10293,0
3,10467,0
4,10467,0
5,10640,0
6,10640,0
1,10640,0
0,10640,0
4,10727,0
3,10770,0
2,10814,0
5,10900,0
6,10900,0
4,10900,0
0,10987,0
3,10987,0
1,10987,0
4,11074,0
2,11074,0
6,11160,0
5,11160,0
1,11247,0
2,11334,0
4,11334,0
0,11507,0
6,11507,0
1,11507,0
5,11507,0
4,11594,0
2,11681,0
3,11681,0
1,11767,0
0,11767,0
5,11767,0
6,11767,0
4,11854,0
3,11854,0
2,11941,0
6,11941,0
0,11941,0
4,12028,0
5,12028,0
1,12071,0
3,12114,0
6,12158,0
0,12201,0
5,12244,0
3,12288,0
1,12331,0
4,12374,0
6,12374,0
2,12418,0
0,12461,0
3,12548,0
5,12548,0
6,12548,0
2,12591,0
1,12634,0
0,12678,0
4,12721,0
5,12808,0
3,12808,0
6,12808,0
2,12851,0
1,12895,0
0,12938,0
4,12981,0
3,13068,0
5,13068,0
6,13068,0
2,13111,0
1,13155,0
0,13198,0
4,13241,0
5,13241,0
6,13241,0
3,13241,0
6,13415,0
4,13415,0
1,13502,0
2,13545,0
3,13588,0
5,13588,0
0,13588,0
6,13588,0
2,13762,0
3,13762,0
4,13762,0
5,13762,0
0,13935,0
1,13935,0
3,13935,0
4,13978,0
5,14022,0
6,14065,0
2,14108,0
3,14195,0
0,14195,0
1,14195,0
4,14239,0
5,14282,0
6,14325,0
2,14369,0
1,14455,0
0,14455,0
3,14455,0
4,14499,0
5,14542,0
6,14585,0
0,14629,0
2,14629,0
1,14629,0
3,14629,0
5,14802,0
4,14802,0
2,14802,0
6,14802,0
3,14976,0
1,14976,0
0,14976,0
4,15062,0
5,15062,0
2,15062,0
1,15149,0
0,15149,0
3,15149,0
6,15236,0
4,15322,0
3,15322,0
5,15322,0
0,15366,0
1,15409,0
2,15452,0
3,15496,0
6,15582,0
1,15582,0
0,15582,0
5,15626,0
4,15669,0
3,15713,0
2,15756,0
1,15843,0
0,15843,0
6,15843,0
5,15886,0
4,15929,0
3,15973,0
6,16016,0
0,16016,0
5,16016,0
2,16016,0
6,16189,0
4,16189,0
1,16276,0
2,16319,0
5,16363,0
4,16363,0
6,16363,0
3,16363,0
4,16536,0
1,16536,0
3,16536,0
5,16623,0
6,16623,0
2,16710,0
0,16710,0
3,16710,0
5,16753,0
4,16796,0
1,16840,0
2,16883,0
6,16970,0
3,16970,0
5,16970,0
4,17056,0
1,17056,0
2,17056,0
0,17143,0
5,17230,0
3,17230,0
6,17230,0
2,17273,0
1,17317,0
0,17360,0
4,17403,0
6,17403,0
5,17403,0
3,17403,0
1,17490,0
2,17490,0
3,17577,0
5,17577,0
6,17663,0
0,17750,0
4,17750,0
1,17750,0
2,17750,0
5,17837,0
2,17923,0
0,17923,0
3,17923,0
4,18010,0
1,18097,0
5,18097,0
6,18097,0
2,18140,0
3,18184,0
4,18227,0
5,18270,0
0,18357,0
1,18357,0
2,18357,0
6,18444,0
3,18444,0
4,18444,0
2,18530,0
0,18617,0
6,18617,0
5,18617,0
1,18660,0
2,18704,0
3,18747,0
0,18791,0
1,18791,0
4,18791,0
6,18791,0
5,18964,0
3,18964,0
1,19051,0
2,19094,0
5,19137,0
4,19137,0
6,19137,0
3,19137,0
3,19311,0
4,19311,0
5,19311,0
2,19311,0
1,19484,0
6,19484,0
0,19484,0
5,19528,0
4,19571,0
2,19614,0
1,19658,0
0,19744,0
6,19744,0
5,19744,0
3,19788,0
4,19831,0
5,19874,0
6,19918,0
2,19918,0
0,20004,0
1,20004,0
4,20004,0
3,20048,0
2,20091,0
1,20134,0
6,20178,0
0,20178,0
5,20178,0
4,20178,0
4,20351,0
0,20351,0
2,20351,0
6,20351,0
1,20525,0
3,20525,0
5,20525,0
6,20611,0
4,20611,0
2,20611,0
5,20698,0
1,20698,0
3,20698,0
0,20785,0
6,20871,0
5,20871,0
3,20871,0
2,20915,0
1,20958,0
0,21002,0
4,21045,0
1,21132,0
6,21132,0
5,21132,0
2,21175,0
3,21218,0
4,21262,0
0,21305,0
6,21392,0
1,21392,0
5,21392,0
4,21435,0
3,21478,0
2,21522,0
5,21565,0
1,21565,0
6,21565,0
0,21565,0
1,21739,0
2,21739,0
